"","seasonal","trend","remainder"
"61",-46.833319172112,54.0142022470357,-2.18088307492366
"62",-45.5981423753382,54.0060303785429,-3.40788800320468
"63",-45.3629655785644,53.9978585100501,-8.63489293148569
"64",-46.6277887817906,53.9896866415573,-5.36189785976671
"65",-47.0176119850168,53.9815147730645,-2.96390278804774
"66",-47.282435188243,53.9733429045718,-2.69090771632875
"67",-46.9205358244317,53.965171036079,-5.04463521164723
"68",-46.8086364606205,53.9569991675862,-7.14836270696571
"69",-46.6967370968092,53.9488272990934,-0.252090202284187
"70",-47.0848377329979,53.9406554306006,-6.85581769760267
"71",-46.8479383691867,53.9324835621078,-1.08454519292115
"72",-47.8610390053754,53.924311693615,-4.06327268823963
"73",-47.6241396415641,53.9161398251222,-2.29200018355812
"74",-45.2622402777529,53.9079679566295,-0.64572767887659
"75",-46.0253409139416,53.8997960881367,-3.87445517419507
"76",-45.7884415501303,53.8916242196439,-8.10318266951356
"77",-45.9267926061633,53.8834523511511,-5.95665974498778
"78",-47.4401436621963,53.8752804826583,-2.43513682046201
"79",-46.9534947182293,53.8671086141655,-6.91361389593624
"80",-46.3418457742623,53.8589367456727,-5.51709097141047
"81",-44.7301968302952,53.8507648771799,-1.1205680468847
"82",-43.6135295603106,53.8425930086872,-10.2290634483765
"83",-45.371862290326,53.8344211401944,-3.46255884986835
"84",-46.3801950203414,53.8262492717016,-7.44605425136018
"85",-49.0135277503568,53.8180774032088,-2.80454965285201
"86",-43.0218604803722,53.809905534716,-6.78804505434384
"87",-44.7659494337521,53.8017336662232,-5.03578423247112
"88",-47.635038387132,53.7935617977304,-2.15852341059841
"89",-45.2541273405119,53.7853899292376,-6.5312625887257
"90",-43.3732162938919,53.7772180607449,-8.40400176685299
"91",-44.8673052472718,53.7690461922521,-3.90174094498027
"92",-44.8613942006517,53.7608743237593,-2.89948012310755
"93",-44.8554831540316,53.7527024552665,-6.89721930123485
"94",-45.0995721074116,53.7445305867737,-8.64495847936212
"95",-46.3436610607915,53.7363587182809,-5.39269765748942
"96",-43.5877500141714,53.7281868497881,-8.14043683561671
"97",-43.7086585538782,53.7200149812953,-8.01135642741716
