coords,Region 1,Region 2,Region 3,Region 4,Region 5,Region 6,Region 7,Region 8,Region 9,Region 10
"(-141.25, 62.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9970886069718926
"(-141.25, 63.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971853558162361
"(-141.25, 63.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972783403694052
"(-141.25, 64.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973384501308271
"(-141.25, 64.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973633730934853
"(-141.25, 65.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966575013676525
"(-141.25, 65.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953752886087275
"(-141.25, 66.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949051164811635
"(-141.25, 66.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947713903651411
"(-141.25, 67.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946936040014407
"(-141.25, 67.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946093933796614
"(-141.25, 68.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945725213770507
"(-141.25, 68.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983942918597637
"(-141.25, 69.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985862965334281
"(-141.25, 69.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31971808934613544
"(-140.75, 59.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5447909383140692
"(-140.75, 60.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5199409980153739
"(-140.25, 59.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556962244676316
"(-140.25, 60.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5002162564112856
"(-139.75, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04780857726407888
"(-139.75, 59.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46498634550502427
"(-139.75, 60.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5636650421223605
"(-139.25, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3357089025098282
"(-139.25, 59.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9957418736984645
"(-139.25, 60.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5138381265496396
"(-138.75, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6359569289780752
"(-138.75, 59.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7405976463273821
"(-138.25, 58.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02485584031521069
"(-138.25, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9075555505029151
"(-138.25, 59.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16347076367324218
"(-137.75, 58.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953197624180621
"(-137.75, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5974342468733498
"(-137.25, 58.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09660357080816724
"(-137.25, 58.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200922853361383
"(-137.25, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04173893284100623
"(-136.75, 57.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02317706062817203
"(-136.75, 58.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4084761292481201
"(-136.75, 58.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8586754229915522
"(-136.75, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305600227333045
"(-136.25, 57.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022258810849927238
"(-136.25, 57.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6123586941358083
"(-136.25, 58.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6772927401541969
"(-136.25, 58.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6274076993452017
"(-136.25, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9452439427506951
"(-136.25, 59.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15692782187041546
"(-135.75, 56.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007532028860799631
"(-135.75, 57.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552025469799904
"(-135.75, 57.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9481418932020412
"(-135.75, 58.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6329728049540289
"(-135.75, 58.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9521459220711167
"(-135.75, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9858620489443206
"(-135.75, 59.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4418650558447643
"(-135.25, 56.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002483770668071715
"(-135.25, 56.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5351644570277128
"(-135.25, 57.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8395910049385108
"(-135.25, 57.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8938677013131594
"(-135.25, 58.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5600305936502888
"(-135.25, 58.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6481971712324894
"(-135.25, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7843975519574865
"(-135.25, 59.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35974066037398006
"(-134.75, 56.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3007774901732057
"(-134.75, 56.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6572812202669103
"(-134.75, 57.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48456557218332297
"(-134.75, 57.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5529912739672713
"(-134.75, 58.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5900305490058447
"(-134.75, 58.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9022028222131716
"(-134.75, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44997430805704
"(-134.25, 55.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05181936498800121
"(-134.25, 56.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3585170651808884
"(-134.25, 56.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5539093821331348
"(-134.25, 57.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6274142945531661
"(-134.25, 57.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8395359194969618
"(-134.25, 58.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7913219609430857
"(-134.25, 58.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7737047510997119
"(-134.25, 59.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040183341291725364
"(-133.75, 54.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009658930569998904
"(-133.75, 55.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11981498071768051
"(-133.75, 55.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24470006403998842
"(-133.75, 56.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4033361963346772
"(-133.75, 56.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8248346514778516
"(-133.75, 57.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2466800246358141
"(-133.75, 57.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43577501107041855
"(-133.75, 58.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9816511818790374
"(-133.75, 58.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947549968744591
"(-133.25, 54.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06508407645222436
"(-133.25, 55.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4998487217775726
"(-133.25, 55.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7926462684783119
"(-133.25, 56.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6465705937860405
"(-133.25, 56.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9792131787640781
"(-133.25, 57.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7309719397356575
"(-133.25, 57.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9273032682487291
"(-133.25, 58.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211343084185265
"(-132.75, 54.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055969348604441
"(-132.75, 55.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8228711234985623
"(-132.75, 55.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8862505913280766
"(-132.75, 56.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5269030938443668
"(-132.75, 56.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7349681088223158
"(-132.75, 57.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9576187487391833
"(-132.75, 57.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41561784664965795
"(-132.25, 54.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48692928131489643
"(-132.25, 55.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7385696713084818
"(-132.25, 55.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4759126453127396
"(-132.25, 56.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7876068291510617
"(-132.25, 56.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8864009534993369
"(-132.25, 57.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35914838388451864
"(-131.75, 54.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03450598985351692
"(-131.75, 55.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4449047370560988
"(-131.75, 55.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7146114230533539
"(-131.75, 56.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9503625511682828
"(-131.75, 56.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3217076715224945
"(-131.25, 54.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104212337895947
"(-131.25, 55.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6259058960443137
"(-131.25, 55.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379999516747556
"(-131.25, 56.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9134769261974228
"(-131.25, 56.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02280663364915689
"(-130.75, 54.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4049604804240737
"(-130.75, 55.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947160128293108
"(-130.75, 55.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9126279216733918
"(-130.75, 56.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6582787959060079
"(-130.25, 54.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09579736497690731
"(-130.25, 55.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8239204990437566
"(-130.25, 55.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8208110370301706
"(-130.25, 56.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23998674982280588
"(-129.75, 55.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036625419704780938
"(-124.75, 42.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02045101195310418
"(-124.75, 47.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08531986107800876
"(-124.75, 48.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28773448838631654
"(-124.25, 39.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009597895543780436,0.0
"(-124.25, 40.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5482865941419551,0.0
"(-124.25, 40.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48625730887640306,0.0
"(-124.25, 41.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21107169316486843,0.0
"(-124.25, 41.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33479417378321175,0.0025049963153460464
"(-124.25, 42.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7573205631732507
"(-124.25, 42.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9165186283025996
"(-124.25, 43.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7539975492928731
"(-124.25, 43.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37468344194711656
"(-124.25, 44.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21959031480865573
"(-124.25, 44.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111319958105611
"(-124.25, 45.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004140070018190556
"(-124.25, 46.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040767006310894596
"(-124.25, 46.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10138369809065778
"(-124.25, 47.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47195364044669685
"(-124.25, 47.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8772783266136244
"(-124.25, 48.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5058675566659786
"(-123.75, 38.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15413588138048268,0.0
"(-123.75, 39.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5385901426043914,0.0
"(-123.75, 39.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.700307534752141,0.0
"(-123.75, 40.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-123.75, 40.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-123.75, 41.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-123.75, 41.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943007533918041,0.005699246608195725
"(-123.75, 42.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002456443435900341,0.9997543556564099
"(-123.75, 42.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-123.75, 43.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-123.75, 43.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-123.75, 44.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-123.75, 44.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-123.75, 45.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9518256374654853
"(-123.75, 45.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914845168125764
"(-123.75, 46.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146049383821329
"(-123.75, 46.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8921965600935637
"(-123.75, 47.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-123.75, 47.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-123.75, 48.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3094817703402571
"(-123.25, 37.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008474597396897136,0.0
"(-123.25, 38.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08578302230799095,0.0
"(-123.25, 38.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8765269502533902,0.0
"(-123.25, 39.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-123.25, 39.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-123.25, 40.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-123.25, 40.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-123.25, 41.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-123.25, 41.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998970912021674,0.0001029087978325948
"(-123.25, 42.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006085602915521586,0.9939143970844783
"(-123.25, 42.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-123.25, 43.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-123.25, 43.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-123.25, 44.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-123.25, 44.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-123.25, 45.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-123.25, 45.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-123.25, 46.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-123.25, 46.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-123.25, 47.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735419015210344
"(-123.25, 47.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992270658781214
"(-123.25, 48.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26265325853059623
"(-123.25, 48.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08816986845228487
"(-123.25, 49.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004556128451453473
"(-122.75, 37.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4590776691102086e-06,0.0
"(-122.75, 37.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14455659076202756,0.0
"(-122.75, 38.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9566016105641121,0.0
"(-122.75, 38.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-122.75, 39.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-122.75, 39.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-122.75, 40.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-122.75, 40.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-122.75, 41.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-122.75, 41.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-122.75, 42.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009602777302292014,0.9903972226977079
"(-122.75, 42.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-122.75, 43.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-122.75, 43.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-122.75, 44.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-122.75, 44.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-122.75, 45.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-122.75, 45.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-122.75, 46.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-122.75, 46.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-122.75, 47.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8258283638046598
"(-122.75, 47.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8034529827295344
"(-122.75, 48.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3616350088492189
"(-122.75, 48.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3988212147118001
"(-122.75, 49.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002362512506970467
"(-122.25, 36.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026929541934740467,0.0
"(-122.25, 37.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729688353063251,0.0
"(-122.25, 37.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7260291975438461,0.0
"(-122.25, 38.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9010951064105986,0.0
"(-122.25, 38.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-122.25, 39.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-122.25, 39.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-122.25, 40.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-122.25, 40.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-122.25, 41.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-122.25, 41.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-122.25, 42.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014748777488281779,0.9852512225117183
"(-122.25, 42.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-122.25, 43.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-122.25, 43.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-122.25, 44.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-122.25, 44.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-122.25, 45.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-122.25, 45.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-122.25, 46.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-122.25, 46.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(-122.25, 47.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9150885995002929
"(-122.25, 47.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7626743801797139
"(-122.25, 48.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8545296595147112
"(-122.25, 48.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9789673970694223
"(-122.25, 49.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004296127808462372
"(-121.75, 35.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91112743379899e-05,0.0
"(-121.75, 36.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583598859418292,0.0
"(-121.75, 36.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7284965467715644,0.0
"(-121.75, 37.25)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"(-121.75, 37.75)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
