calculationType,calculationTypeId,category,categoryId,categoryName,confidenceIntervalDisplay,confidenceIntervalHigh,confidenceIntervalHighName,confidenceIntervalLow,confidenceIntervalLowName,confidenceIntervalName,dailyMax,dailyMaxDisplay,dailyMin,dailyMinDisplay,dataValue,descriptiveValue,descriptiveValueName,displayValue,geo,geoAbbreviation,geoId,geographicTypeId,groupById,hatching,hatchingId,hottestTemp,hottestTempDescription,id,includeDescriptiveValueName,minimumTemporal,minimumTemporalId,noDataBreakGroup,noDataId,parentGeo,parentGeoAbbreviation,parentGeoId,parentGeographicTypeId,parentMinimumTemporal,parentMinimumTemporalId,parentTemporal,parentTemporalId,parentTemporalType,parentTemporalTypeId,reportDate,reportDateString,rollover,secondaryValue,secondaryValueDisplay,secondaryValueName,standardError,standardErrorDisplay,standardErrorName,suppressionFlag,temporal,temporalColumnName,temporalDescription,temporalId,temporalRollingColumnName,temporalTypeId,title,yearlyMax,yearlyMaxDisplay
Temperature,,,0,,,,,,,,75.0,75.0°F,0.0,,75.0,,,75.0°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),528963706,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-23,02/23/2022,"['Report Date: 02/23/2022', 'Temperature: 75.0°F', 'Maximum Heat Index for Date (1979-2021): 84.0°F']",,,,,,,0,20220223,ReportDate,Date,20220223,RollingCount,10,"Autauga, AL",84.0,84.0°F
Temperature,,,0,,,,,,,,84.5,84.5°F,0.0,,84.5,,,84.5°F,Autauga,CountyAbbreviation,01001,2,1,,-1,True,Hottest Heat Index for Date (1979-2021),548300135,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-24,02/24/2022,"['Report Date: 02/24/2022', 'Temperature: 84.5°F', 'Maximum Heat Index for Date (1979-2021): 84.5°F', 'Hottest Heat Index for Date (1979-2021)']",,,,,,,0,20220224,ReportDate,Date,20220224,RollingCount,10,"Autauga, AL",84.5,84.5°F
Temperature,,,0,,,,,,,,65.3,65.3°F,0.0,,65.3,,,65.3°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),581086998,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-25,02/25/2022,"['Report Date: 02/25/2022', 'Temperature: 65.3°F', 'Maximum Heat Index for Date (1979-2021): 75.1°F']",,,,,,,0,20220225,ReportDate,Date,20220225,RollingCount,10,"Autauga, AL",75.1,75.1°F
Temperature,,,0,,,,,,,,56.6,56.6°F,0.0,,56.6,,,56.6°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),536177888,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-26,02/26/2022,"['Report Date: 02/26/2022', 'Temperature: 56.6°F', 'Maximum Heat Index for Date (1979-2021): 81.9°F']",,,,,,,0,20220226,ReportDate,Date,20220226,RollingCount,10,"Autauga, AL",81.9,81.9°F
Temperature,,,0,,,,,,,,58.2,58.2°F,0.0,,58.2,,,58.2°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),548119691,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-27,02/27/2022,"['Report Date: 02/27/2022', 'Temperature: 58.2°F', 'Maximum Heat Index for Date (1979-2021): 83.6°F']",,,,,,,0,20220227,ReportDate,Date,20220227,RollingCount,10,"Autauga, AL",83.6,83.6°F
Temperature,,,0,,,,,,,,60.8,60.8°F,0.0,,60.8,,,60.8°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),535586984,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-02-28,02/28/2022,"['Report Date: 02/28/2022', 'Temperature: 60.8°F', 'Maximum Heat Index for Date (1979-2021): 85.8°F']",,,,,,,0,20220228,ReportDate,Date,20220228,RollingCount,10,"Autauga, AL",85.8,85.8°F
Temperature,,,0,,,,,,,,65.1,65.1°F,0.0,,65.1,,,65.1°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),559449664,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-01,03/01/2022,"['Report Date: 03/01/2022', 'Temperature: 65.1°F', 'Maximum Heat Index for Date (1979-2021): 85.1°F']",,,,,,,0,20220301,ReportDate,Date,20220301,RollingCount,10,"Autauga, AL",85.1,85.1°F
Temperature,,,0,,,,,,,,69.3,69.3°F,0.0,,69.3,,,69.3°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),596003110,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-02,03/02/2022,"['Report Date: 03/02/2022', 'Temperature: 69.3°F', 'Maximum Heat Index for Date (1979-2021): 84.1°F']",,,,,,,0,20220302,ReportDate,Date,20220302,RollingCount,10,"Autauga, AL",84.1,84.1°F
Temperature,,,0,,,,,,,,72.6,72.6°F,0.0,,72.6,,,72.6°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),610391879,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-03,03/03/2022,"['Report Date: 03/03/2022', 'Temperature: 72.6°F', 'Maximum Heat Index for Date (1979-2021): 76.9°F']",,,,,,,0,20220303,ReportDate,Date,20220303,RollingCount,10,"Autauga, AL",76.9,76.9°F
Temperature,,,0,,,,,,,,74.8,74.8°F,0.0,,74.8,,,74.8°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),558487025,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-04,03/04/2022,"['Report Date: 03/04/2022', 'Temperature: 74.8°F', 'Maximum Heat Index for Date (1979-2021): 81.2°F']",,,,,,,0,20220304,ReportDate,Date,20220304,RollingCount,10,"Autauga, AL",81.2,81.2°F
Temperature,,,0,,,,,,,,80.4,80.4°F,0.0,,80.4,,,80.4°F,Autauga,CountyAbbreviation,01001,2,1,,-1,True,Hottest Heat Index for Date (1979-2021),594994740,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-05,03/05/2022,"['Report Date: 03/05/2022', 'Temperature: 80.4°F', 'Maximum Heat Index for Date (1979-2021): 80.4°F', 'Hottest Heat Index for Date (1979-2021)']",,,,,,,0,20220305,ReportDate,Date,20220305,RollingCount,10,"Autauga, AL",80.4,80.4°F
Temperature,,,0,,,,,,,,84.7,84.7°F,0.0,,84.7,,,84.7°F,Autauga,CountyAbbreviation,01001,2,1,,-1,True,Hottest Heat Index for Date (1979-2021),597192961,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-06,03/06/2022,"['Report Date: 03/06/2022', 'Temperature: 84.7°F', 'Maximum Heat Index for Date (1979-2021): 84.7°F', 'Hottest Heat Index for Date (1979-2021)']",,,,,,,0,20220306,ReportDate,Date,20220306,RollingCount,10,"Autauga, AL",84.7,84.7°F
Temperature,,,0,,,,,,,,75.0,75.0°F,0.0,,75.0,,,75.0°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),605182420,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-07,03/07/2022,"['Report Date: 03/07/2022', 'Temperature: 75.0°F', 'Maximum Heat Index for Date (1979-2021): 78.2°F']",,,,,,,0,20220307,ReportDate,Date,20220307,RollingCount,10,"Autauga, AL",78.2,78.2°F
Temperature,,,0,,,,,,,,61.8,61.8°F,0.0,,61.8,,,61.8°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),548506786,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-08,03/08/2022,"['Report Date: 03/08/2022', 'Temperature: 61.8°F', 'Maximum Heat Index for Date (1979-2021): 79.8°F']",,,,,,,0,20220308,ReportDate,Date,20220308,RollingCount,10,"Autauga, AL",79.8,79.8°F
Temperature,,,0,,,,,,,,64.3,64.3°F,0.0,,64.3,,,64.3°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),528661438,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-09,03/09/2022,"['Report Date: 03/09/2022', 'Temperature: 64.3°F', 'Maximum Heat Index for Date (1979-2021): 81.8°F']",,,,,,,0,20220309,ReportDate,Date,20220309,RollingCount,10,"Autauga, AL",81.8,81.8°F
Temperature,,,0,,,,,,,,67.5,67.5°F,0.0,,67.5,,,67.5°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),574213630,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-10,03/10/2022,"['Report Date: 03/10/2022', 'Temperature: 67.5°F', 'Maximum Heat Index for Date (1979-2021): 84.8°F']",,,,,,,0,20220310,ReportDate,Date,20220310,RollingCount,10,"Autauga, AL",84.8,84.8°F
Temperature,,,0,,,,,,,,77.4,77.4°F,0.0,,77.4,,,77.4°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),565256444,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-11,03/11/2022,"['Report Date: 03/11/2022', 'Temperature: 77.4°F', 'Maximum Heat Index for Date (1979-2021): 83.0°F']",,,,,,,0,20220311,ReportDate,Date,20220311,RollingCount,10,"Autauga, AL",83.0,83.0°F
Temperature,,,0,,,,,,,,60.0,60.0°F,0.0,,60.0,,,60.0°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),585008219,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-12,03/12/2022,"['Report Date: 03/12/2022', 'Temperature: 60.0°F', 'Maximum Heat Index for Date (1979-2021): 82.6°F']",,,,,,,0,20220312,ReportDate,Date,20220312,RollingCount,10,"Autauga, AL",82.6,82.6°F
Temperature,,,0,,,,,,,,48.6,48.6°F,0.0,,48.6,,,48.6°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),610739012,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-13,03/13/2022,"['Report Date: 03/13/2022', 'Temperature: 48.6°F', 'Maximum Heat Index for Date (1979-2021): 82.9°F']",,,,,,,0,20220313,ReportDate,Date,20220313,RollingCount,10,"Autauga, AL",82.9,82.9°F
Temperature,,,0,,,,,,,,61.0,61.0°F,0.0,,61.0,,,61.0°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),569995742,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-14,03/14/2022,"['Report Date: 03/14/2022', 'Temperature: 61.0°F', 'Maximum Heat Index for Date (1979-2021): 85.1°F']",,,,,,,0,20220314,ReportDate,Date,20220314,RollingCount,10,"Autauga, AL",85.1,85.1°F
Temperature,,,0,,,,,,,,63.8,63.8°F,0.0,,63.8,,,63.8°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),572504790,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-15,03/15/2022,"['Report Date: 03/15/2022', 'Temperature: 63.8°F', 'Maximum Heat Index for Date (1979-2021): 85.2°F']",,,,,,,0,20220315,ReportDate,Date,20220315,RollingCount,10,"Autauga, AL",85.2,85.2°F
Temperature,,,0,,,,,,,,66.7,66.7°F,0.0,,66.7,,,66.7°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),556493031,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-16,03/16/2022,"['Report Date: 03/16/2022', 'Temperature: 66.7°F', 'Maximum Heat Index for Date (1979-2021): 84.6°F']",,,,,,,0,20220316,ReportDate,Date,20220316,RollingCount,10,"Autauga, AL",84.6,84.6°F
Temperature,,,0,,,,,,,,71.1,71.1°F,0.0,,71.1,,,71.1°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),595195167,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-17,03/17/2022,"['Report Date: 03/17/2022', 'Temperature: 71.1°F', 'Maximum Heat Index for Date (1979-2021): 87.3°F']",,,,,,,0,20220317,ReportDate,Date,20220317,RollingCount,10,"Autauga, AL",87.3,87.3°F
Temperature,,,0,,,,,,,,75.7,75.7°F,0.0,,75.7,,,75.7°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),550941304,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-18,03/18/2022,"['Report Date: 03/18/2022', 'Temperature: 75.7°F', 'Maximum Heat Index for Date (1979-2021): 87.5°F']",,,,,,,0,20220318,ReportDate,Date,20220318,RollingCount,10,"Autauga, AL",87.5,87.5°F
Temperature,,,0,,,,,,,,66.7,66.7°F,0.0,,66.7,,,66.7°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),530631786,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-19,03/19/2022,"['Report Date: 03/19/2022', 'Temperature: 66.7°F', 'Maximum Heat Index for Date (1979-2021): 87.6°F']",,,,,,,0,20220319,ReportDate,Date,20220319,RollingCount,10,"Autauga, AL",87.6,87.6°F
Temperature,,,0,,,,,,,,67.3,67.3°F,0.0,,67.3,,,67.3°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),537690982,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-20,03/20/2022,"['Report Date: 03/20/2022', 'Temperature: 67.3°F', 'Maximum Heat Index for Date (1979-2021): 86.4°F']",,,,,,,0,20220320,ReportDate,Date,20220320,RollingCount,10,"Autauga, AL",86.4,86.4°F
Temperature,,,0,,,,,,,,71.7,71.7°F,0.0,,71.7,,,71.7°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),556796355,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-21,03/21/2022,"['Report Date: 03/21/2022', 'Temperature: 71.7°F', 'Maximum Heat Index for Date (1979-2021): 84.4°F']",,,,,,,0,20220321,ReportDate,Date,20220321,RollingCount,10,"Autauga, AL",84.4,84.4°F
Temperature,,,0,,,,,,,,77.2,77.2°F,0.0,,77.2,,,77.2°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),515024772,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-22,03/22/2022,"['Report Date: 03/22/2022', 'Temperature: 77.2°F', 'Maximum Heat Index for Date (1979-2021): 87.9°F']",,,,,,,0,20220322,ReportDate,Date,20220322,RollingCount,10,"Autauga, AL",87.9,87.9°F
Temperature,,,0,,,,,,,,69.1,69.1°F,0.0,,69.1,,,69.1°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),538565256,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-23,03/23/2022,"['Report Date: 03/23/2022', 'Temperature: 69.1°F', 'Maximum Heat Index for Date (1979-2021): 85.3°F']",,,,,,,0,20220323,ReportDate,Date,20220323,RollingCount,10,"Autauga, AL",85.3,85.3°F
Temperature,,,0,,,,,,,,63.8,63.8°F,0.0,,63.8,,,63.8°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),599284310,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-24,03/24/2022,"['Report Date: 03/24/2022', 'Temperature: 63.8°F', 'Maximum Heat Index for Date (1979-2021): 86.2°F']",,,,,,,0,20220324,ReportDate,Date,20220324,RollingCount,10,"Autauga, AL",86.2,86.2°F
Temperature,,,0,,,,,,,,59.0,59.0°F,0.0,,59.0,,,59.0°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),527452683,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-25,03/25/2022,"['Report Date: 03/25/2022', 'Temperature: 59.0°F', 'Maximum Heat Index for Date (1979-2021): 85.9°F']",,,,,,,0,20220325,ReportDate,Date,20220325,RollingCount,10,"Autauga, AL",85.9,85.9°F
Temperature,,,0,,,,,,,,61.7,61.7°F,0.0,,61.7,,,61.7°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),597295063,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-26,03/26/2022,"['Report Date: 03/26/2022', 'Temperature: 61.7°F', 'Maximum Heat Index for Date (1979-2021): 84.8°F']",,,,,,,0,20220326,ReportDate,Date,20220326,RollingCount,10,"Autauga, AL",84.8,84.8°F
Temperature,,,0,,,,,,,,62.9,62.9°F,0.0,,62.9,,,62.9°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),548473688,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-27,03/27/2022,"['Report Date: 03/27/2022', 'Temperature: 62.9°F', 'Maximum Heat Index for Date (1979-2021): 91.1°F']",,,,,,,0,20220327,ReportDate,Date,20220327,RollingCount,10,"Autauga, AL",91.1,91.1°F
Temperature,,,0,,,,,,,,70.7,70.7°F,0.0,,70.7,,,70.7°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),565277860,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-28,03/28/2022,"['Report Date: 03/28/2022', 'Temperature: 70.7°F', 'Maximum Heat Index for Date (1979-2021): 90.3°F']",,,,,,,0,20220328,ReportDate,Date,20220328,RollingCount,10,"Autauga, AL",90.3,90.3°F
Temperature,,,0,,,,,,,,79.8,79.8°F,0.0,,79.8,,,79.8°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),578007737,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-29,03/29/2022,"['Report Date: 03/29/2022', 'Temperature: 79.8°F', 'Maximum Heat Index for Date (1979-2021): 84.2°F']",,,,,,,0,20220329,ReportDate,Date,20220329,RollingCount,10,"Autauga, AL",84.2,84.2°F
Temperature,,,0,,,,,,,,81.6,81.6°F,0.0,,81.6,,,81.6°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),532311868,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-30,03/30/2022,"['Report Date: 03/30/2022', 'Temperature: 81.6°F', 'Maximum Heat Index for Date (1979-2021): 85.4°F']",,,,,,,0,20220330,ReportDate,Date,20220330,RollingCount,10,"Autauga, AL",85.4,85.4°F
Temperature,,,0,,,,,,,,72.7,72.7°F,0.0,,72.7,,,72.7°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),583649748,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-03-31,03/31/2022,"['Report Date: 03/31/2022', 'Temperature: 72.7°F', 'Maximum Heat Index for Date (1979-2021): 83.7°F']",,,,,,,0,20220331,ReportDate,Date,20220331,RollingCount,10,"Autauga, AL",83.7,83.7°F
Temperature,,,0,,,,,,,,63.5,63.5°F,0.0,,63.5,,,63.5°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),607319362,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-04-01,04/01/2022,"['Report Date: 04/01/2022', 'Temperature: 63.5°F', 'Maximum Heat Index for Date (1979-2021): 86.7°F']",,,,,,,0,20220401,ReportDate,Date,20220401,RollingCount,10,"Autauga, AL",86.7,86.7°F
Temperature,,,0,,,,,,,,68.8,68.8°F,0.0,,68.8,,,68.8°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),566949216,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-04-02,04/02/2022,"['Report Date: 04/02/2022', 'Temperature: 68.8°F', 'Maximum Heat Index for Date (1979-2021): 86.4°F']",,,,,,,0,20220402,ReportDate,Date,20220402,RollingCount,10,"Autauga, AL",86.4,86.4°F
Temperature,,,0,,,,,,,,69.4,69.4°F,0.0,,69.4,,,69.4°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),593738108,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-04-03,04/03/2022,"['Report Date: 04/03/2022', 'Temperature: 69.4°F', 'Maximum Heat Index for Date (1979-2021): 88.3°F']",,,,,,,0,20220403,ReportDate,Date,20220403,RollingCount,10,"Autauga, AL",88.3,88.3°F
Temperature,,,0,,,,,,,,74.2,74.2°F,0.0,,74.2,,,74.2°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),611480049,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-04-04,04/04/2022,"['Report Date: 04/04/2022', 'Temperature: 74.2°F', 'Maximum Heat Index for Date (1979-2021): 86.9°F']",,,,,,,0,20220404,ReportDate,Date,20220404,RollingCount,10,"Autauga, AL",86.9,86.9°F
Temperature,,,0,,,,,,,,74.8,74.8°F,0.0,,74.8,,,74.8°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),534767716,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-04-05,04/05/2022,"['Report Date: 04/05/2022', 'Temperature: 74.8°F', 'Maximum Heat Index for Date (1979-2021): 86.1°F']",,,,,,,0,20220405,ReportDate,Date,20220405,RollingCount,10,"Autauga, AL",86.1,86.1°F
Temperature,,,0,,,,,,,,94.1,94.1°F,0.0,,94.1,,,94.1°F,Autauga,CountyAbbreviation,01001,2,1,,-1,True,Hottest Heat Index for Date (1979-2021),592262377,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-04-06,04/06/2022,"['Report Date: 04/06/2022', 'Temperature: 94.1°F', 'Maximum Heat Index for Date (1979-2021): 94.1°F', 'Hottest Heat Index for Date (1979-2021)']",,,,,,,0,20220406,ReportDate,Date,20220406,RollingCount,10,"Autauga, AL",94.1,94.1°F
Temperature,,,0,,,,,,,,66.5,66.5°F,0.0,,66.5,,,66.5°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),574914646,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-04-07,04/07/2022,"['Report Date: 04/07/2022', 'Temperature: 66.5°F', 'Maximum Heat Index for Date (1979-2021): 88.9°F']",,,,,,,0,20220407,ReportDate,Date,20220407,RollingCount,10,"Autauga, AL",88.9,88.9°F
Temperature,,,0,,,,,,,,58.1,58.1°F,0.0,,58.1,,,58.1°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),533021143,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-04-08,04/08/2022,"['Report Date: 04/08/2022', 'Temperature: 58.1°F', 'Maximum Heat Index for Date (1979-2021): 89.9°F']",,,,,,,0,20220408,ReportDate,Date,20220408,RollingCount,10,"Autauga, AL",89.9,89.9°F
Temperature,,,0,,,,,,,,54.5,54.5°F,0.0,,54.5,,,54.5°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),601676747,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-04-09,04/09/2022,"['Report Date: 04/09/2022', 'Temperature: 54.5°F', 'Maximum Heat Index for Date (1979-2021): 92.7°F']",,,,,,,0,20220409,ReportDate,Date,20220409,RollingCount,10,"Autauga, AL",92.7,92.7°F
Temperature,,,0,,,,,,,,72.3,72.3°F,0.0,,72.3,,,72.3°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),569027172,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-04-10,04/10/2022,"['Report Date: 04/10/2022', 'Temperature: 72.3°F', 'Maximum Heat Index for Date (1979-2021): 90.5°F']",,,,,,,0,20220410,ReportDate,Date,20220410,RollingCount,10,"Autauga, AL",90.5,90.5°F
Temperature,,,0,,,,,,,,74.2,74.2°F,0.0,,74.2,,,74.2°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),518551949,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-04-11,04/11/2022,"['Report Date: 04/11/2022', 'Temperature: 74.2°F', 'Maximum Heat Index for Date (1979-2021): 89.4°F']",,,,,,,0,20220411,ReportDate,Date,20220411,RollingCount,10,"Autauga, AL",89.4,89.4°F
Temperature,,,0,,,,,,,,84.6,84.6°F,0.0,,84.6,,,84.6°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),533513253,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-04-12,04/12/2022,"['Report Date: 04/12/2022', 'Temperature: 84.6°F', 'Maximum Heat Index for Date (1979-2021): 86.7°F']",,,,,,,0,20220412,ReportDate,Date,20220412,RollingCount,10,"Autauga, AL",86.7,86.7°F
Temperature,,,0,,,,,,,,83.7,83.7°F,0.0,,83.7,,,83.7°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),572027217,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-04-13,04/13/2022,"['Report Date: 04/13/2022', 'Temperature: 83.7°F', 'Maximum Heat Index for Date (1979-2021): 86.2°F']",,,,,,,0,20220413,ReportDate,Date,20220413,RollingCount,10,"Autauga, AL",86.2,86.2°F
Temperature,,,0,,,,,,,,73.8,73.8°F,0.0,,73.8,,,73.8°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),564800819,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-04-14,04/14/2022,"['Report Date: 04/14/2022', 'Temperature: 73.8°F', 'Maximum Heat Index for Date (1979-2021): 88.0°F']",,,,,,,0,20220414,ReportDate,Date,20220414,RollingCount,10,"Autauga, AL",88.0,88.0°F
Temperature,,,0,,,,,,,,79.6,79.6°F,0.0,,79.6,,,79.6°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),569350437,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-04-15,04/15/2022,"['Report Date: 04/15/2022', 'Temperature: 79.6°F', 'Maximum Heat Index for Date (1979-2021): 87.9°F']",,,,,,,0,20220415,ReportDate,Date,20220415,RollingCount,10,"Autauga, AL",87.9,87.9°F
Temperature,,,0,,,,,,,,77.7,77.7°F,0.0,,77.7,,,77.7°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),601539597,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-04-16,04/16/2022,"['Report Date: 04/16/2022', 'Temperature: 77.7°F', 'Maximum Heat Index for Date (1979-2021): 89.0°F']",,,,,,,0,20220416,ReportDate,Date,20220416,RollingCount,10,"Autauga, AL",89.0,89.0°F
